query_track_id,similarity_score,rank,recommended_track_id,recommended_track_name,recommended_artist_names,recommended_acousticness,recommended_danceability,recommended_energy,recommended_instrumentalness,recommended_key,recommended_liveness,recommended_loudness,recommended_mode,recommended_speechiness,recommended_tempo,recommended_valence,weather_cluster,weather_cluster_similarity,assigned_weather_label
3my33XXLpYUzVEeLOyftV2,0.9419361849574566,1,3kEegRRwwQnQ7sik2oRoaJ,Caffeine,Max Drazen,-0.2963481803336226,0.8937361930296699,-0.3736843033271494,-0.3082535853490921,1.5701297168769204,-0.9181182029530024,0.4902412746248369,0.904768399337362,-0.7350820084760752,-0.893031182266601,1.695667078239046,0,-0.3628136907571023,cloudy
3my33XXLpYUzVEeLOyftV2,0.9331811287722378,2,5EYBryPOgIEPB7r5QIy6eG,Fallin' All In You,Shawn Mendes,0.4540092404117876,1.2159883520617432,-0.6680759908890822,-0.3082535853490921,0.7420357524699394,-0.526974658447076,0.3012487443755431,0.904768399337362,-0.8329540738923379,-0.8899011998879491,1.1186513666804792,0,-0.3904923121440161,cloudy
3my33XXLpYUzVEeLOyftV2,0.9258760191320288,3,5zHRsJK0FIjoB9vA9MABGB,Fear of Heights,WizTheMc,-0.6933353083536081,0.9005926219452459,-0.0847443136830308,-0.3082467307552565,1.5701297168769204,-0.7494539564126952,0.8638457135613544,0.904768399337362,-0.418390284608819,-0.7874716666612911,0.9928359107767312,0,-0.3987795473956396,cloudy
3my33XXLpYUzVEeLOyftV2,0.915847302124492,4,0zgDfVY84eFIzgTvK9KutN,Kickback,Omar Apollo,0.7718946501857051,1.62051765808073,-0.8261752305056754,-0.3066596202746319,1.018067073938933,-0.7428911452632668,0.6751660848522084,0.904768399337362,-0.7653189067347581,-0.307518104994138,0.8713589188696644,0,-0.137123017580277,cloudy
3my33XXLpYUzVEeLOyftV2,0.913694589997006,5,105d0lOPEis24ZdvOllxJp,Right Track (feat. Smino),"Syd, Smino",-0.3628823358676984,0.8937361930296699,-0.2319401574639966,-0.3082535853490921,1.018067073938933,-0.1528944229296633,0.516837905537403,0.904768399337362,-0.5091009793848672,-0.1675631786344098,1.179389862634012,0,-0.1132919646718695,cloudy
3SAga35lAPYdjj3qyfEsCF,0.9132989809536198,1,1mbGClliIFnN06tuMdnkZn,Save Me The Trouble,Dan + Shay,-1.0229011587657302,-1.5882910744088568,0.1605820926185797,-0.3082535853490921,1.018067073938933,0.5230751254614507,1.0087191266498032,0.904768399337362,-0.8663738035466716,0.585627526065843,-0.7251958319089268,0,0.1918705264338296,cloudy
3SAga35lAPYdjj3qyfEsCF,0.9109397078857892,2,181yGUB8xEh4LfK8KhC4Wa,Siren sounds (bonus),Tate McRae,-0.9879337636905992,-1.8351225153695945,0.4495220822626989,-0.3082475467783322,0.4660044310009456,0.6280801038523032,0.4458092559238439,0.904768399337362,-0.7756631087706233,0.6763626196359978,-1.7707656551090367,0,0.2020408538034257,cloudy
3SAga35lAPYdjj3qyfEsCF,0.90732160331004,3,4i9TjoNNAjYEcgXJ1IX07u,Take It Slow,Isaac Dunbar,-0.941729489014158,-1.1769053394742943,0.4767805718517668,-0.3082535853490921,0.7420357524699394,0.5427635589097357,0.89920358759806,0.904768399337362,-0.2361731872078096,-0.2667251478393977,-0.6948265839321601,0,-0.1653824798646535,cloudy
3SAga35lAPYdjj3qyfEsCF,0.8907934677453785,4,2qApuf4yp1c6sTMj9BJ8bo,Ole Ass Kendrick,Smino,-0.518128698780542,-0.9574996141758608,-0.5917522200396922,-0.3082535853490921,1.2940983954079266,-0.1266431783319503,0.4123287911280252,0.904768399337362,-0.4915954067087877,-0.2159575215658762,-1.55818091927167,0,-0.1250053161488797,cloudy
3SAga35lAPYdjj3qyfEsCF,0.8901891730821322,5,2MIXhD9W7WL1Txd4Z7bU49,Party People,Vince Staples,-1.0358013922553928,-0.9232174695979808,-0.1992299699571158,0.3282444136674322,1.5701297168769204,0.0111758558060439,0.2843520612075599,0.904768399337362,-0.5329722148522484,-0.086183636789456,-1.9009195750094656,0,-0.0519798201815104,cloudy
2P6YMsU9jt22CXfizfudi3,0.952171103835575,1,0rx7xu0RmZLpJjKNVZjSVv,Love Hangover (feat. Dominic Fike),"JENNIE, Dominic Fike",-0.5957518802369638,-0.3335645828584415,0.9892401761262418,-0.3082535853490921,-1.46621481928201,-0.3825928131596536,0.5155862993768116,-1.1052552241351317,0.6868479175309276,1.0245129672922204,0.1641892874106687,0,0.5268587952130668,cloudy
2P6YMsU9jt22CXfizfudi3,0.917309592918642,2,6Y6f7LSvHxUA61ItYiSMKE,Money On My Mind,Lil Wayne,-0.9960657160336532,-0.964356043091437,0.9401748948659197,-0.3082535853490921,-1.1901834978130166,-0.5335374695965044,0.3616387416240756,-1.1052552241351317,1.824710141476095,1.1786731982935237,0.5112664071451454,0,0.3989779742992835,cloudy
2P6YMsU9jt22CXfizfudi3,0.8818209141058094,3,3zakx7RAwdkUQlOoQ7SJRt,"GRAVITY (FEAT. TYLER, THE CREATOR)","Brent Faiyaz, Dahi, Tyler, The Creator",-0.4257201494276589,-0.9232174695979808,0.106065113440444,-0.2738174115561468,-1.1901834978130166,-0.3104018905159425,-0.3401994129275232,-1.1052552241351317,0.9016890367373576,1.5823033434966218,-0.226272472290617,0,0.7364747345936893,cloudy
2P6YMsU9jt22CXfizfudi3,0.8818209141058094,4,6u3CPnFMKANYgfdiifFOiJ,"GRAVITY (FEAT. TYLER, THE CREATOR)","Brent Faiyaz, Dahi, Tyler, The Creator",-0.4257201494276589,-0.9232174695979808,0.106065113440444,-0.2738174115561468,-1.1901834978130166,-0.3104018905159425,-0.3401994129275232,-1.1052552241351317,0.9016890367373576,1.5823033434966218,-0.226272472290617,0,0.7364747345936893,cloudy
2P6YMsU9jt22CXfizfudi3,0.8777844070595222,5,2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),"Playboi Carti, Lil Uzi Vert",-0.3480969679712372,-0.0181688527419434,0.2696160509748512,-0.3082535853490921,-1.1901834978130166,-0.4547837358033649,-0.24226123086125,-1.1052552241351317,0.4401784843679892,1.2096978587940082,-0.3173802162209171,0,0.8038643640283527,cloudy
70kdJnm1X6eEM8DbWa8Mnc,0.967862214767528,1,5OcjT1l4EgeG1D4DlUf7e5,Decisions,Big Ro6,-0.9761054693734302,0.8525976195362136,-0.8588854180125568,-0.308125741733905,-0.3620895334060354,-0.5401002807459326,-0.5363886786002169,0.904768399337362,2.0793366531281605,0.3143853168564997,-2.0050427109298083,0,0.1006691094989193,cloudy
70kdJnm1X6eEM8DbWa8Mnc,0.9230561643846328,2,6B2g1cVFDyBjAG8gfec3Bk,The Motto - Remix,"Kigity K, Drake, Lil Wayne",-1.0403700709353991,0.7017561833935406,-1.87290123072588,-0.3081986397953308,-1.1901834978130166,-0.5663515253436459,-2.5330134062835663,0.904768399337362,1.912238004856492,-0.6249533508466647,-1.3586115754243462,0,-0.1064090374967903,cloudy
70kdJnm1X6eEM8DbWa8Mnc,0.920486072369138,3,3p4WqtYWXEqO6iShUAZTAc,Got This,Russ,-0.7388003146352268,1.0788597737502224,-0.9024990013550652,-0.3082535853490921,-0.0860582119370417,-0.2382109678722312,-0.8336451417406625,0.904768399337362,2.174821594997684,0.2429460487195729,-0.7338727599022887,0,0.1025558498022353,cloudy
